business_id,uid,rid,stars,comment
gYAM9MZ_s-YKIUZSZ2Evyg,cQAZN2ZKyMI1GXGm36lDhg,_Y34ZZkB13cr3xd7JJHy7Q,3,The food item that most people come here for is the flamm which according to their menu is not a pizza; however that's simply the easiest way to describe it to someone...Sure it isn't a pizza; but it's pizza like. Flattened dough with ingredients on top. Because of how thin it is; it ends up being extremely crispy which is delicious...This little chain is typical of most micro-brew bar / restaurants. You know; exposed vats; beer steins; barrels; wood and iron. The typical things that would make you think...brewery...It does get pretty packed in here but it is one of the places that the kitchen stays open reasonably late with decent bar food...The Quebecoise flamm is by far one of the most popular from the reaction I got from the server when I ordered it. I can certainly see why; it is a simple combination of some of the tastiest ingredients.  Onions. Bacon and cheese.  All three of which are heavily enjoyed on their own...This is certainly not a destination eatery by any means; but it is a place you can easily kick back at for some beer  and food...Check out the meter stick; which is a meter of beer.
gYAM9MZ_s-YKIUZSZ2Evyg,vJt7yL1btt9VvBzZX8cUhg,0-ZwrtzzPOYUZqyMeLeTsg,4,Really good food and drink. Excellent onion rings and great sun dried tomato and goat cheese pizza
gYAM9MZ_s-YKIUZSZ2Evyg,qF0zZHtqaMbFF3UePDCaHg,R_xntohqfChcZ9wtDHqe5w,3,While this place was a saviour and a half on a hot day I sadly am giving it a 3/5 and here's why:..The beer. The beer should be the best part; it is after all Les 3 Brasseurs.... The three brewers. I don't love their beer. I was disappointed by the IPA. I expect an IPA to be the right mix of hoppy and malty and this was obviously tamed down... I expect because this is a chain and less about focusing on the beer themselves so to make it appeal to more they dumbed down the hops but it didn't do it for me. ..The atmosphere was good; we sat at the bar which is pretty funky; neat old lights with the brew tanks visible and felt very brew-pubby...The service was okay. Okay at best. It was really busy and people were running around so it's understandable; but it wasn't memorable. ..The location really did save us the most. We'd been wandering Montreal all day with our packs before our train and so this was a great place to stop in as is nice and close to the train but to be honest; that's about it...I expect more in Montreal really. There are so many amazing breweries and brasseries around the city I expected more.
gYAM9MZ_s-YKIUZSZ2Evyg,bxaICaGxzYHSB1MsztlGdg,TP-WhkEQ6PUhWptDf0OG6w,3,If you're looking to drink fresh beers and have no other wants; I guest this place will fulfill all of those goals. Great location. We usually stop by to drink one beer and eat a poutine... Their poutines have crispy fries and the sauce doesn't taste too much the concentrated meat; but rather has a light appearance and taste. I must say; the service is o-kay. They take themselves too seriously; there's no humour (but wait; I haven't rated them on this aspect). Last times we went there they had a hard time delivering what we have requested. We have asked there be no cheese in the salad and they forgot. We requested a vegan meal; they brought a meal made with cheese... Perhaps they should teach their staff what the word 'vegan' means. And they do take a while to serve you. Giving it a three because we definitely have other bars in Montreal that will serve you better.
gYAM9MZ_s-YKIUZSZ2Evyg,o-wACxsV3c9Gdy1A__GOLg,ciyDzcqEQO6OW0Zgy0kk4Q,1,Jesus Christ; I've never had such poor service in my life. I visit 3 brewers very frequently and I don't know what's been happening recently but it's not looking good. Highlights of the night:..1. Our waiter had half our orders completely wrong and questioned us about it...2. When the waiter realized he got the orders wrong he sent the plates back but 2 of us had to wait and let their plates get cold while waiting for the other 2 orders to be remade...3. We ordered coffees and it took forever to come in. We ordered 2 coffees; they only brought one...But we waited so long that I decided to cancel mine...3. The whipped cream on the coffee looked like it had gone bad and it was not good to drink. It was grainy and wouldn't mix with the coffee. We sent that back and asked for coffee without any whipped cream ..4. Not a single apology offered through out the night. We just got our bills and took off. ...If you love 3 brewers just skip this location because it was god damn terrible. Slow; inattentive; careless service to say the least.
gYAM9MZ_s-YKIUZSZ2Evyg,WCHArapR0ZhduJElR9axjA,Z9s0zjMLbsrSXiLqOypMTA,4,Lol I always come here on weeknights after 11 or 12 if I want to grab a quick drink with friends. Their blonde beer was actually quite good; and this comes from a non beer drinker. Anyways they have a good collection on dark choices for JD remy martins or cognac. The bar upstairs is huge with more rooms for people to sit around in cozy booths. I never really had food here as kitchens always closed by the time arrive; but from what my friends rave its good. Overall a good place to come hit for the location around on weeknights :)
gYAM9MZ_s-YKIUZSZ2Evyg,wj5vlcfBWNIrNqyJKGCU0A,x1bjndiM_j6S6PCY59BilQ,3,Tried La Moulin Rouge and it was okay. The place was a bit too packed and noisy though. We'd probably still go back for the beer.
GZ4UciilQ8pYTC2k7hDxaA,kxA0vTDi1KABuA5Tgg1HKA,5WrHeBI4-AuU1bPaCB19pw,3,Standard museum cafe. Stylish and minimal; and predictably slightly overpriced. However; the wine we had (recommended by the friendly bartenderess) was great.  The cheese plate was pretty generous; and we had a really nice squash soup. ..It's quite an elegant interior; but slap on a sleek black ensemble; and even if casual; you'll be fine. Nice dining experience in a beautiful museum.
GZ4UciilQ8pYTC2k7hDxaA,FNu-N5gs0jBXbPeORI8RlA,xp5Mywl8s1MCXwCXporOOQ,1,We had a very disappointing lunch and certainly; Montreal can do better. .At the height of the tourist season; between the fabulous Pompeii and Lautrec exhibitions; the Cafe should do much more to appeal to and entice visitors to our city; let alone regulars like me. ..The Cafe isn't what it used to be be. No more  onion soup and there were only a few regional or seasonal specialties. The prices were exorbitant considering the offerings...I ordered the soup de jour; a flavourless purée of potato and vegetables. My main dish; an entree of gravlax was mediocre to say the least. 3 slices of toasted ficelle with the proverbial smear of flavoured mayo. Not enough ficelle to match the salmon; I ate the rest with the accompanying dinner roll. At $13 this was not worth the cost. To add insult to injury; my accompanying baby arugula greens were topped with a disgusting piece of mystery object (dried arugula?); something that should not escape a cautious chef's eye...Lunch for 3 without wine; tip or coffee (we all ordered the appetizer plates and there was one other soup) was $83! ..The only positive note was the service of our waitress. She was very attentive and professional. I did; however; note that there was a couple who stood for about 10 minutes before being greeted or seated by the hostess. They weren't happy either...I think that the Cafe has many problems which should be sorted out quickly before it's too late.
HQyqBWvC4EzuX5tCaHWFOA,QMeZrGPwIbQL8nKYOjhsrA,u1aI3ulwqHmvKRwt2nLnVg,4,Looking for a place that is quiet; yet motivating place to study? Van Houtte is your place! However; I definitely don't recommend it during lunch hour. Flood of business man and woman will come flying in. If you go early; you'll be able to catch seniors looking at their daily newspaper. Being a chain place; the coffee is meh; despite of this certainly a place to hit the books or grab a small bite to eat.
HQyqBWvC4EzuX5tCaHWFOA,nZmqgRuN86ekd6cD6lQEKQ,7EqIFn7xPewP7ZRnwsBFyA,4,Vous serez peut-être tenté d'aller à Tim Hortons; juste à côté; mais je vous conseille vraiment le Van Houte; pour l'accueil au top !.Les employés sont vraiment très accueillants. Comme ils n'avaient plus de sandwich du jour; que je voulais commander; ils m'ont proposé un autre sandwich de prix équivalent. Un joli geste; qui m'a convaincu de prendre une boisson chaude en plus. J'ai opté pour le matcha latte. Et je ne sais pas s'ils le font toujours comme ca ou si le manager savait que ça irait bien ensemble; mais ils ont rajouté du sirop de framboise : délicieux et très original !.Je ne regrette pas :)..C'est un endroit parfait pour chiller; papoter entre amis ou même venir travailler (il y a des prises et du wifi).Il y a une bonne atmosphère.
I_3cy0TaRDPXq10G5FI3Zw,mnzvRwIiFlDQT_xLrAADeg,sohE71GWwLrnDlpoo63wdA,5,A family owned restaurant; very friendly atmosphere. I didn't know we had such a good restaurant in LaSalle! .Kimchi and Korean carrot salad were delicious. I tried Soon Tofu tonight and it was amazing!
I_3cy0TaRDPXq10G5FI3Zw,MMKknEw3lR1hZ1-SpORFHw,lJrtpQ8HFVQXyTOli7dS0Q,5,We had the beef dish and the spicy tofu soup and wow! Delicious. We also got edamame and a salad. We definitely will be back.
I_3cy0TaRDPXq10G5FI3Zw,7l9gsqOIprsvBtsmcJTnJw,zVBPDxSaclneJAQ8ffvwyQ,5,Not posh just great food in a clean friendly environment at decent pricing. I like at simple spots where they prepare dishes that are better than i can prepare myself. This is it. Simple consistent and delicious. Hope they never change.ll
i5XqKrdEFHvJpqAw3YKrag,nptaypYVM2RVTgm0uuCzeA,r5XM3tT1nbtpLb_bXLLdqQ,4,A small; vegan; and eastern Canadian chain; Cooper Branch is always a near perfect hit. Today; the bean burger I ate was delicious except for an undercooked section that was inedible. However; when cooked right; the burger is delicious! Extra points for the service; and ambiance. Free lemon induced water (something many Montreal places don't offer) was a plus. A little pricer for the quality but not the atmosphere. The smoothie I had was delicious. Visit if your in town and looking for a vegan bite.
i5XqKrdEFHvJpqAw3YKrag,jpF5VxuG9moPTZzDfAPuSA,J7Zh0A9UyyHIpxqvpgMe-Q,3,This is meant as 3 1/2 stars.I have been to Copper Branch a few times; different ones. I also have had food delivered by Foodora when we were doing overtime at work. Never been a Fan. It's always been one of those places that I would go to if I just wanted a soup to go with my lunch. .Today we went for lunch as this one has tables outside and it was a nice day. I decided to take their new dish with the zoodles because I wanted something light but didn't want their salads. Honestly; I didn't mind the portion but looking at the picture and knowing this costs $12-$14 tax incl.; you can conclude that it was expensive for what you get..I would come back for the curry soup that they usually have but other than that; it will stay what it's always been for me :)
i5XqKrdEFHvJpqAw3YKrag,t6EA5Nan-GsiattaFnnv9w,EoOeQ12pGtt1lsBsIiMuqw,5,Love love love this place. Can't even count the number of times we've ordered delivery from copper branch. I'm tried everything from burgers to bowls; shakes and desserts. My favorite has got to be the chicken teriyaki sandwich (made with shiitake mushroom) and their chocolate zucchini brownie . The sandwich is amazing; the texture of shiitake mushroom taste just like; if not better than regular chicken. & the chocolate zucchini brownie; probably the best brownie I've ever had in my life. Its so rich but not overly sweet; and for $4 a piece; please just go try it. .  The prices are also very reasonable; the sandwiches burgers are around $8-$10 while bowls are $11-$14 (also comes in mini).
i5XqKrdEFHvJpqAw3YKrag,WtmmtVkui7AjVIZvnqQHwg,xilOqUi8_g9A3mLASLICSQ,4,TLDR: Quick; affordable; yummy vegan food...I first went to Copper Branch after I heard of their vegan poutine and I had to try it. It was definitely on par with the animal-based poutines; but with less guilt accompanying it. I might even dare say that it was better than most of the animal-based poutines I've had. I've frequented their other locations and tried their other menu items which were also delicious. Service is always executed efficiently and with a smile. Copper Branch is my go to place when I've forgotten my lunch at home so that I can still have a healthy; tasty; and filling meal.
